datetime,portfolio_value,cash,return
2020-03-31 17:30:00-04:00,818267.3749492187,3758165.827402832,0.0
2020-04-01 09:30:00-04:00,960207.5356090087,3758165.827402832,0.1734642795316126
2020-04-01 13:30:00-04:00,960207.5356090087,3758165.827402832,0.0
2020-04-01 17:30:00-04:00,960207.5356090087,3758165.827402832,0.0
2020-04-02 09:30:00-04:00,991687.0298564453,3758165.827402832,0.03278405248868488
2020-04-02 13:30:00-04:00,991687.0298564453,3758165.827402832,0.0
2020-04-02 17:30:00-04:00,991687.0298564453,3758165.827402832,0.0
2020-04-03 09:30:00-04:00,928840.8093822021,3758165.827402832,-0.06337303865246746
2020-04-03 13:30:00-04:00,928840.8093822021,3758165.827402832,0.0
2020-04-03 17:30:00-04:00,928840.8093822021,3758165.827402832,0.0
2020-04-06 09:30:00-04:00,848957.1487224121,3758165.827402832,-0.0860036077795967
2020-04-06 13:30:00-04:00,848957.1487224121,3758165.827402832,0.0
2020-04-06 17:30:00-04:00,848957.1487224121,3758165.827402832,0.0
2020-04-07 09:30:00-04:00,664254.4938151855,3758165.827402832,-0.21756416703149728
2020-04-07 13:30:00-04:00,664254.4938151855,3758165.827402832,0.0
2020-04-07 17:30:00-04:00,664254.4938151855,3758165.827402832,0.0
2020-04-08 09:30:00-04:00,734773.2438151855,3758165.827402832,0.10616224753704162
2020-04-08 13:30:00-04:00,734773.2438151855,3758165.827402832,0.0
2020-04-08 17:30:00-04:00,734773.2438151855,3758165.827402832,0.0
2020-04-09 09:30:00-04:00,626230.8389079589,3758165.827402832,-0.14772231545019054
2020-04-09 13:30:00-04:00,626230.8389079589,3758165.827402832,0.0
2020-04-09 17:30:00-04:00,626230.8389079589,3758165.827402832,0.0
2020-04-13 09:30:00-04:00,631195.0421245117,3758165.827402832,0.00792711394604817
2020-04-13 13:30:00-04:00,657230.2172954101,5663210.301890137,0.041247432938110284
2020-04-13 17:30:00-04:00,696463.4598796386,8533983.074137451,0.05969482466232079
2020-04-14 09:30:00-04:00,587868.3634440918,8533983.074137451,-0.15592360933668226
2020-04-14 13:30:00-04:00,587868.3634440918,8533983.074137451,0.0
2020-04-14 17:30:00-04:00,587868.3634440918,8533983.074137451,0.0
2020-04-15 09:30:00-04:00,684303.2670085449,8533983.074137451,0.16404166231956863
2020-04-15 13:30:00-04:00,684303.2670085449,8533983.074137451,0.0
2020-04-15 17:30:00-04:00,684303.2670085449,8533983.074137451,0.0
2020-04-16 09:30:00-04:00,639621.246744873,8533983.074137451,-0.0652956407164339
2020-04-16 13:30:00-04:00,639621.246744873,8533983.074137451,0.0
2020-04-16 17:30:00-04:00,639621.246744873,8533983.074137451,0.0
2020-04-17 09:30:00-04:00,463436.5360515136,8533983.074137451,-0.2754516232692228
2020-04-17 13:30:00-04:00,463436.5360515136,8533983.074137451,0.0
2020-04-17 17:30:00-04:00,463436.5360515136,8533983.074137451,0.0
2020-04-20 09:30:00-04:00,541772.6883952636,8533983.074137451,0.16903318199979478
2020-04-20 13:30:00-04:00,541772.6883952636,8533983.074137451,0.0
2020-04-20 17:30:00-04:00,541772.6883952636,8533983.074137451,0.0
2020-04-21 09:30:00-04:00,708058.3634440918,8533983.074137451,0.30692886262201236
2020-04-21 13:30:00-04:00,708058.3634440918,8533983.074137451,0.0
2020-04-21 17:30:00-04:00,708058.3634440918,8533983.074137451,0.0
2020-04-22 09:30:00-04:00,662244.9015300293,8533983.074137451,-0.06470294580127489
2020-04-22 13:30:00-04:00,662244.9015300293,8533983.074137451,0.0
2020-04-22 17:30:00-04:00,662244.9015300293,8533983.074137451,0.0
2020-04-23 09:30:00-04:00,601726.1503093261,8533983.074137451,-0.0913842463428296
2020-04-23 13:30:00-04:00,601726.1503093261,8533983.074137451,0.0
2020-04-23 17:30:00-04:00,601726.1503093261,8533983.074137451,0.0
2020-04-24 09:30:00-04:00,594938.3634440918,8533983.074137451,-0.011280524972605899
2020-04-24 13:30:00-04:00,594938.3634440918,8533983.074137451,0.0
2020-04-24 17:30:00-04:00,594938.3634440918,8533983.074137451,0.0
2020-04-27 09:30:00-04:00,303937.7848308105,303937.7848308105,-0.4891272718213733
2020-04-27 13:30:00-04:00,300793.08808398433,148824.1306865234,-0.010346514661139228
2020-04-27 17:30:00-04:00,299253.1896770019,72867.91355395503,-0.005119460745562354
2020-04-28 09:30:00-04:00,303937.7848308105,72867.91355395503,0.015654286455108135
2020-04-28 13:30:00-04:00,303937.7848308105,72867.91355395503,0.0
2020-04-28 17:30:00-04:00,303937.7848308105,72867.91355395503,0.0
2020-04-29 09:30:00-04:00,304342.73258471675,72867.91355395503,0.0013323376497320627
2020-04-29 13:30:00-04:00,304342.73258471675,72867.91355395503,0.0
2020-04-29 17:30:00-04:00,304342.73258471675,72867.91355395503,0.0
2020-04-30 09:30:00-04:00,304485.64676928706,72867.91355395503,0.00046958303671851276
2020-04-30 13:30:00-04:00,304485.64676928706,72867.91355395503,0.0
2020-04-30 17:30:00-04:00,304485.64676928706,72867.91355395503,0.0
2020-05-01 09:30:00-04:00,299404.0516154785,72867.91355395503,-0.01668911230373693
2020-05-01 13:30:00-04:00,299404.0516154785,72867.91355395503,0.0
2020-05-01 17:30:00-04:00,299404.0516154785,72867.91355395503,0.0
2020-05-04 09:30:00-04:00,295775.4658000488,72867.91355395503,-0.012119361096989523
2020-05-04 13:30:00-04:00,295775.4658000488,72867.91355395503,0.0
2020-05-04 17:30:00-04:00,295775.4658000488,72867.91355395503,0.0
2020-05-05 09:30:00-04:00,300460.0851848144,72867.91355395503,0.015838431264385333
2020-05-05 13:30:00-04:00,300460.0851848144,72867.91355395503,0.0
2020-05-05 17:30:00-04:00,300460.0851848144,72867.91355395503,0.0
2020-05-06 09:30:00-04:00,301571.680338623,72867.91355395503,0.003699643342392145
2020-05-06 13:30:00-04:00,301571.680338623,72867.91355395503,0.0
2020-05-06 17:30:00-04:00,301571.680338623,72867.91355395503,0.0
2020-05-07 09:30:00-04:00,301341.41355395503,72867.91355395503,-0.0007635557304631613
2020-05-07 13:30:00-04:00,301341.41355395503,72867.91355395503,0.0
2020-05-07 17:30:00-04:00,301341.41355395503,72867.91355395503,0.0
2020-05-08 09:30:00-04:00,303993.3706462402,72867.91355395503,0.008800506578264589
2020-05-08 13:30:00-04:00,303993.3706462402,72867.91355395503,0.0
2020-05-08 17:30:00-04:00,303993.3706462402,72867.91355395503,0.0
2020-05-11 09:30:00-04:00,303397.8706462402,72867.91355395503,-0.0019589242973755416
2020-05-11 13:30:00-04:00,303397.8706462402,72867.91355395503,0.0
2020-05-11 17:30:00-04:00,303397.8706462402,72867.91355395503,0.0
2020-05-12 09:30:00-04:00,306137.180338623,72867.91355395503,0.009028770329033708
2020-05-12 13:30:00-04:00,306137.180338623,72867.91355395503,0.0
2020-05-12 17:30:00-04:00,306137.180338623,72867.91355395503,0.0
2020-05-13 09:30:00-04:00,299999.5516154785,72867.91355395503,-0.0200486223736549
2020-05-13 13:30:00-04:00,299999.5516154785,72867.91355395503,0.0
2020-05-13 17:30:00-04:00,299999.5516154785,72867.91355395503,0.0
2020-05-14 09:30:00-04:00,294354.22324633785,72867.91355395503,-0.018817789355820347
2020-05-14 13:30:00-04:00,294354.22324633785,72867.91355395503,0.0
2020-05-14 17:30:00-04:00,294354.22324633785,72867.91355395503,0.0
2020-05-15 09:30:00-04:00,297069.6896770019,72867.91355395503,0.009225165518999656
2020-05-15 13:30:00-04:00,297069.6896770019,72867.91355395503,0.0
2020-05-15 17:30:00-04:00,297069.6896770019,72867.91355395503,0.0
2020-05-18 09:30:00-04:00,305549.6038615722,72867.91355395503,0.028545201611750892
2020-05-18 13:30:00-04:00,305549.6038615722,72867.91355395503,0.0
2020-05-18 17:30:00-04:00,305549.6038615722,72867.91355395503,0.0
2020-05-19 09:30:00-04:00,306581.81840014644,72867.91355395503,0.003378222473630954
2020-05-19 13:30:00-04:00,306581.81840014644,72867.91355395503,0.0
2020-05-19 17:30:00-04:00,306581.81840014644,72867.91355395503,0.0
2020-05-20 09:30:00-04:00,307748.9993693847,72867.91355395503,0.0038070782387849
2020-05-20 13:30:00-04:00,307748.9993693847,72867.91355395503,0.0
2020-05-20 17:30:00-04:00,307748.9993693847,72867.91355395503,0.0
2020-05-21 09:30:00-04:00,308519.180338623,72867.91355395503,0.002502627046120365
2020-05-21 13:30:00-04:00,308519.180338623,72867.91355395503,0.0
2020-05-21 17:30:00-04:00,308519.180338623,72867.91355395503,0.0
2020-05-22 09:30:00-04:00,306756.4993693847,72867.91355395503,-0.005713359432964915
2020-05-22 13:30:00-04:00,306756.4993693847,72867.91355395503,0.0
2020-05-22 17:30:00-04:00,306756.4993693847,72867.91355395503,0.0
2020-05-26 09:30:00-04:00,312600.32773852535,72867.91355395503,0.01905038159306849
2020-05-26 13:30:00-04:00,312600.32773852535,72867.91355395503,0.0
2020-05-26 17:30:00-04:00,312600.32773852535,72867.91355395503,0.0
2020-05-27 09:30:00-04:00,312751.1896770019,72867.91355395503,0.00048260326394400366
2020-05-27 13:30:00-04:00,312751.1896770019,72867.91355395503,0.0
2020-05-27 17:30:00-04:00,312751.1896770019,72867.91355395503,0.0
2020-05-28 09:30:00-04:00,314760.0087077636,72867.91355395503,0.0064230579996718
2020-05-28 13:30:00-04:00,314760.0087077636,72867.91355395503,0.0
2020-05-28 17:30:00-04:00,314760.0087077636,72867.91355395503,0.0
2020-05-29 09:30:00-04:00,313021.14676928706,72867.91355395503,-0.005524405548263278
2020-05-29 13:30:00-04:00,313021.14676928706,72867.91355395503,0.0
2020-05-29 17:30:00-04:00,313021.14676928706,72867.91355395503,0.0
2020-06-01 09:30:00-04:00,313942.1896770019,72867.91355395503,0.0029424303029395027
2020-06-01 13:30:00-04:00,313942.1896770019,72867.91355395503,0.0
2020-06-01 17:30:00-04:00,313942.1896770019,72867.91355395503,0.0
2020-06-02 09:30:00-04:00,316268.6038615722,72867.91355395503,0.0074103266813672075
2020-06-02 13:30:00-04:00,316268.6038615722,72867.91355395503,0.0
2020-06-02 17:30:00-04:00,316268.6038615722,72867.91355395503,0.0
2020-06-03 09:30:00-04:00,319198.4658000488,72867.91355395503,0.00926384061744856
2020-06-03 13:30:00-04:00,319198.4658000488,72867.91355395503,0.0
2020-06-03 17:30:00-04:00,319198.4658000488,72867.91355395503,0.0
2020-06-04 09:30:00-04:00,319889.24192309566,72867.91355395503,0.002164096000008886
2020-06-04 13:30:00-04:00,319889.24192309566,72867.91355395503,0.0
2020-06-04 17:30:00-04:00,319889.24192309566,72867.91355395503,0.0
2020-06-05 09:30:00-04:00,324748.54227709956,72867.91355395503,0.01519057135148083
2020-06-05 13:30:00-04:00,324748.54227709956,72867.91355395503,0.0
2020-06-05 17:30:00-04:00,324748.54227709956,72867.91355395503,0.0
2020-06-08 09:30:00-04:00,327122.5945231933,72867.91355395503,0.007310432340811079
2020-06-08 13:30:00-04:00,327122.5945231933,72867.91355395503,0.0
2020-06-08 17:30:00-04:00,327122.5945231933,72867.91355395503,0.0
2020-06-09 09:30:00-04:00,327186.1038615722,72867.91355395503,0.00019414537375950225
2020-06-09 13:30:00-04:00,327186.1038615722,72867.91355395503,0.0
2020-06-09 17:30:00-04:00,327186.1038615722,72867.91355395503,0.0
2020-06-10 09:30:00-04:00,328075.4042155761,72867.91355395503,0.0027180260515591304
2020-06-10 13:30:00-04:00,328075.4042155761,72867.91355395503,0.0
2020-06-10 17:30:00-04:00,328075.4042155761,72867.91355395503,0.0
2020-06-11 09:30:00-04:00,320167.14676928706,72867.91355395503,-0.024104999474732325
2020-06-11 13:30:00-04:00,320167.14676928706,72867.91355395503,0.0
2020-06-11 17:30:00-04:00,320167.14676928706,72867.91355395503,0.0
2020-06-12 09:30:00-04:00,317610.4658000488,72867.91355395503,-0.007985456955958758
2020-06-12 13:30:00-04:00,317610.4658000488,72867.91355395503,0.0
2020-06-12 17:30:00-04:00,317610.4658000488,72867.91355395503,0.0
2020-06-15 09:30:00-04:00,309495.7848308105,72867.91355395503,-0.025549161136103282
2020-06-15 13:30:00-04:00,325489.1649577636,361847.6036174316,0.051675599186903565
2020-06-15 17:30:00-04:00,333957.2756145019,514855.40894580074,0.02601656696571486
2020-06-16 09:30:00-04:00,323359.04227709956,323359.04227709956,-0.03173529703133715
2020-06-16 13:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-16 17:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-17 09:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-17 13:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-17 17:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-18 09:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-18 13:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-18 17:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-19 09:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-19 13:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-19 17:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-22 09:30:00-04:00,323359.04227709956,323359.04227709956,0.0
2020-06-22 13:30:00-04:00,326246.54227709956,487941.28715014644,0.008929702350879642
2020-06-22 17:30:00-04:00,330602.54227709956,736225.3594157714,0.013351865646135108
2020-06-23 09:30:00-04:00,323359.04227709956,736225.3594157714,-0.02190999485396805
2020-06-23 13:30:00-04:00,323359.04227709956,736225.3594157714,0.0
2020-06-23 17:30:00-04:00,323359.04227709956,736225.3594157714,0.0
2020-06-24 09:30:00-04:00,328166.0842387695,736225.3594157714,0.014865958062649565
2020-06-24 13:30:00-04:00,328166.0842387695,736225.3594157714,0.0
2020-06-24 17:30:00-04:00,328166.0842387695,736225.3594157714,0.0
2020-06-25 09:30:00-04:00,336555.3678081054,736225.3594157714,0.025564139538661212
2020-06-25 13:30:00-04:00,329749.6616313476,-38359.44984936528,-0.020221653931956407
2020-06-25 17:30:00-04:00,329749.6616313476,-38359.44984936528,0.0
2020-06-26 09:30:00-04:00,333012.6345927734,-38359.44984936528,0.009895303441050052
2020-06-26 13:30:00-04:00,333012.6345927734,-38359.44984936528,0.0
2020-06-26 17:30:00-04:00,333012.6345927734,-38359.44984936528,0.0
2020-06-29 09:30:00-04:00,327250.8845927734,-38359.44984936528,-0.017301896088855018
